key,label
92600008,Carcinoma in situ of gastrointestinal tract
72083004,Late syphilis
21049007,Trichostasis spinulosa
235719002,Intolerance to food
57773001,Rectal prolapse
82835005,Neonatal thrombocytopenia
405722004,Atrophic retina
128049000,Disorder of cervical spine
240744005,Cutaneous histoplasmosis
19560007,Exostosis of external ear canal
31848007,CREST syndrome
95549001,Retroperitoneal hemorrhage
83890006,Cluster C personality disorder
1089971000119108,Oral cyst
62781006,Increased platelet destruction
15890002,Albinism
890094005,Hemorrhage of genital region
50551008,Right shifted white blood cells
204306007,Pentalogy of Fallot
52754008,Polymenorrhea
312592009,Head and neck arterial embolus
1767005,Fisher's syndrome
57838006,Retinitis pigmentosa-deafness syndrome
52182008,Disorder of duodenum
49084001,Radiation dermatitis
61372001,Aggressive behavior
73320003,Hemolysis
73660006,Congenital subaortic stenosis
126908007,Neoplasm of uterus
403601003,Neuropathic ulcer
56894004,Erythrocytic maturation arrest
399505005,Polyp of large intestine
115964003,Exposure to non-mechanical force
235494005,Chronic pancreatitis
440027000,Infiltrate of cornea
78693004,Congenital hypoplasia of part of brain
723097009,Gastritis caused by fungus
105501005,Dependence on enabling machine or device
239821006,Secondary inflammatory arthritis
189565007,Squamous cell carcinoma in situ
93198004,Malignant lymphoma of spleen
14907004,Bullous urticaria
35387008,Congenital aphakia
267024001,Abnormal weight loss
62224002,Abscess of appendix
8976003,Tenonitis
426768001,Engraftment syndrome
25044007,Neuromyelitis optica
15978003,"Glycogen storage disease, muscular form"
62909004,Ectropion
60389000,Paraplegia
240613006,Typhus group rickettsial disease
80142000,Perforation of nasal septum
238111008,Deficiency of micronutrients
25786006,Abnormal behavior
249579002,Kidney palpable
422400008,Vomiting
609446006,Termination of pregnancy with complication
57130002,Myopathy of extraocular muscles
240080003,Benign congenital hypotonia
14514008,Anemia due to disturbance of hemoglobin synthesis
276068009,Changed job
402468007,Scleromyxedema
373591006,Disorders of skin induced by physical agents
243817005,Oral contraception status
231438001,Presbyophrenic psychosis
373662000,Primary adrenocortical insufficiency
79886009,Disorder of copper metabolism
190902006,Fluid imbalance
363496003,Malignant tumor of soft tissue of abdomen
102627005,Liver tender
196835005,Obstructed femoral hernia
312378004,Lower limb arterial embolus
39435002,Abnormal radial pulse
102491009,Immobile
109995007,Myelodysplastic syndrome (clinical)
276657008,Overlap syndrome
281016006,Incoordination
254836000,Congenital lymphangioma
66189004,Postmyocardial infarction syndrome
271570007,Disorder of lens capsule
111245009,Compartment syndrome
232146005,Internal ophthalmoplegia
76642003,Factor X deficiency
109843000,Hepatoblastoma
47200007,High risk pregnancy
408418009,Upper airway resistance syndrome
1079004,Macular retinal cyst
33847006,Crushing injury of chest
737180005,Chronic bronchiolitis
238037008,Disorder of lipoprotein storage and metabolism
416960004,Corneal endothelial dystrophy
15628003,Gonorrhea
60684003,SAPHO syndrome
27916005,Abscess of liver
167180005,Renal function tests abnormal
246845007,Lid margin finding
239095007,Omphalitis
402913004,Bowenoid papulosis
5601008,Klippel-Feil sequence
204470001,Single umbilical artery
123559005,Congenital anomaly of radius
123951002,Cellulitis of skin
236692005,Degenerative disorder of urethra
314187004,Iliac artery occlusion
111252006,Infection of bone associated with another disease
235781009,Intestinourinary fistula
75659004,Acquired partial lipodystrophy
167239007,Urine color abnormal
246993000,Anterior chamber cells
128337009,Disorder of palate
93423006,Dermatitis of eyelid
733316000,Disorder of anterior uveal tract
1157096002,Self destructive behavior
370997001,Primary testicular failure
53926002,Plastic bronchitis
75088002,Urgent desire to urinate
196835005,Obstructed femoral hernia
405545007,Mesenteric artery stenosis
703468005,Bacterial tonsillitis
22298006,Myocardial infarction
48146000,Diastolic hypertension
238090007,Hypolipidemia
373413006,Syndactyly
9991008,Abdominal colic
89077005,Nail discoloration
46085004,Thrombosis of retinal vein
70099003,Stargardt's disease
24075007,Abnormal intraocular pressure
195295006,Raynaud's disease
277567002,T-cell prolymphocytic leukemia
13236000,Congenital spondylolisthesis
17332000,Acne cosmetica
128619003,Disorder of toe
402356004,Chronic graft-versus-host disease
234454002,Prothrombin complex deficiency
409622000,Respiratory failure
277491009,Peripheral positional vertigo
41345002,Rickets
49698005,Urinary complication
7305005,Coarctation of aorta
399730005,Adenoma of rectum
302217008,Disorder of anterior chamber of eye
44169009,Loss of sense of smell
58718002,Rheumatic fever
24982008,Diplopia
724497009,Disease of circulatory system complicating pregnancy childbirth and puerperium
128350005,Bacterial conjunctivitis
83294006,Hematoma of broad ligament
48867003,Bradycardia
93747000,Primary malignant neoplasm of cerebral meninges
44595001,Mycotic pericarditis
21086008,Cockayne syndrome
32307003,Polyp of nasal sinus
28709001,Cellulitis of larynx
204339005,Congenital pulmonary valve abnormality
62827000,Coronary arteritis
95652003,Congenital flaccid paralysis
1078551000119107,History of left hip replacement
361201009,Persistent hyperplasia of thymus
127336002,Acute disease of bone
300513000,Lesion of penis
45021001,Candidal meningitis
399112009,Seronegative arthritis
8004003,Teething syndrome
298179002,Finding of joint movement
424114000,Nephrogenic systemic fibrosis
247199007,Choroidal sclerosis
236750007,Functional disorder of penis
33168009,Entropion
432863009,Pilonidal disease
278919001,Communication disorder
106024000,Role relationship pattern
248830009,Areola finding
713344009,Gingival disease due to traumatic injury
237959005,Trimethylaminuria
52669001,Automatism
249565005,Liver finding
72284000,Transfusion reaction due to serum protein reaction
240532009,Human papilloma virus infection
106159002,Ninth cranial nerve finding
44279002,Miliaria crystallina
23132008,AL amyloidosis
126695002,Neoplasm of vocal cord
206196005,Cerebral hemorrhage due to birth injury
94883007,Neoplasm of uncertain behavior of islets of Langerhans
226097005,High fat diet
70449006,Amaurosis
161891005,Backache
111409009,Ulcerative cystitis
116134004,Abnormal gamma globulin level
52230004,Psoriasiform dermatitis
116306000,Finding of lumbar spine
365807009,Serum/plasma protein finding
66779006,Induration of breast
94346004,Secondary malignant neoplasm of intestinal tract
15630811000119104,Uveitis of left eye
41739008,Infectious pericarditis
128274005,Congenital anomaly of nose
365921005,Weight change finding
165509000,White blood cell count abnormal
212400009,Scalp injury
181893002,Excessively deep breathing
26780008,Coarctation of pulmonary artery
95877004,Gulf war syndrome
67278007,Congenital stenosis of pulmonary valve
127388009,Hypergammaglobulinemia
165927006,L.E. cells present
402878003,Germ cell tumor
390789009,Head lag
402790006,Hereditary periodic fever
61274003,Opportunistic infectious disease
197432008,Biliary dyskinesia
118618005,Mycosis fungoides (clinical)
13641000119106,Viral colitis
75148009,Employment problem
298714005,Finding of movement of thorax
7690000,Gray syndrome from chloramphenicol administration in newborn
38959009,Methemoglobinemia
88111009,Altered bowel function
225540005,Wound inflammation
86276007,Bleeding gums
4356008,Gingival recession
102660008,Abnormal glucose level
285145004,Akathisia
362969004,Disorder of endocrine system
276604007,Fetal growth abnormality
254638002,Pancoast tumor
193198003,Superimposed infection
12063002,Rectal hemorrhage
10155006,Bilateral congenital dislocation of hip
127231009,Neoplasm of thymus
52099006,Pulsus paradoxus
124961001,Reticulocytopenia
24963004,Congenital anomaly of sternocleidomastoid muscle
1112003,Degenerative disorder of eyelid
17496003,Organic anxiety disorder
46168003,Pigmentary glaucoma
37976006,Gallstone ileus
128088003,"Blood coagulation disorder, categorized by value of screening test"
60600009,Disorder of the larynx
165474009,Microcytosis
301364008,Pain of skin
52702003,Chronic fatigue syndrome
76039005,Disturbance of attention
165462005,Plasma viscosity low
58882000,Congenital cystic eyeball
83458005,Agitated depression
287085006,Genitourinary congenital anomalies
58574008,Acute nephropathy
266261006,Raynaud's phenomenon
365474007,Details of family - finding
277879009,Autonomic neuropathy
365822004,Urate level - finding
430984009,Closed fracture of facial bone
92786009,Carcinoma in situ of urinary system
768757004,Adhesion of pelvis
406592004,Measles of the central nervous system
1717003,Idiopathic guttate hypomelanosis
42488007,Increased cardiac index
42198007,Deviation of penis
703329004,Arteriovenous malformation of trunk
409590008,Skin eschar
90241004,Papillary necrosis
232349006,Allergy to house dust
302861008,Chondromatosis
128603005,Disorder of extraocular muscle
35158001,Paresis of extraocular muscles
419459000,Retinal light toxicity
252246005,Pseudoxanthoma elasticum
279083003,Discomfort in mouth
33323008,Somatic delusion disorder
29227009,Nocardiosis
66091009,Congenital disease
213220000,Postoperative deep vein thrombosis
29839008,Disease due to Rhabdoviridae
277155005,Tumor of external ear
12463005,Infectious gastroenteritis
66517001,Closed fracture of body of mandible
80640009,Perirenal abscess
398293003,Cellular immune defect
404224009,Calcium deposits in tendon
197589005,Nephrotic syndrome with proliferative glomerulonephritis
373717006,Premature menopause
426965005,Aphthous ulcer of mouth
981008,Hemorrhagic proctitis
275393007,Oral infection
47384003,Tropical sprue
128071005,"Disorder of retroperitoneal region, excluding major organs"
79231000,Hydrothorax
253098009,Neural tube defect
29542008,Uterine spasm
69449002,Drug action
53751009,Senile purpura
386618008,Gastrointestinal tract finding
402815007,Squamous cell carcinoma
48724000,Mitral valve regurgitation
82542004,Pneumopericardium
89684003,Bends
70341005,Tuberculous laryngitis
95531001,Hemorrhagic duodenitis
426065008,Hypersensitivity disorder mediated by immune complex
409657002,Chronic esophagitis
17869006,Anomalous atrioventricular excitation
405769009,"Klinefelter's syndrome, XXY"
237662005,Hyperprolactinemia
247103004,Retina and choroid finding
262933008,Injury of cervix
416270005,Lacrimal system finding
86014007,Trifascicular block
28670008,Esophageal varices
9441002,Injury of acoustic nerve
60699003,Congenital anomaly of stomach
253640002,Ascending aorta abnormality
247683002,Delusion of being loved
341000124104,Peritoneal dialysis finding
266330004,Ruptured varicose veins
421784001,Carnitine deficiency
212962007,Drowning and non-fatal immersion
266474003,Biliary calculus
53885001,Ocular fistula causing hypotony of eye
74578003,Pyoderma gangrenosum
238418005,Erythrasma
282747005,Sympathetic nervous structure injury
48167000,Amnesia
13644009,Hypercholesterolemia
314407005,Retinal dystrophy
281255004,Small bowel obstruction
128096008,Hereditary platelet function disorder
70908000,Decreased blood volume
47028006,Congenital hiatus hernia
66812002,Flattened T wave
243410003,Thrombosis of mesenteric artery
254902007,Benign prostatic hyperplasia without outflow obstruction
75403004,Cardiac sarcoidosis
46690002,Disorder of skin pigmentation
196049002,Chronic pulmonary radiation disease
723096000,Gastritis caused by bacterium
196380002,Dentofacial anomaly
249297006,Spasm of bladder
90673000,Burning sensation
95797003,Necrotizing scleritis
105969002,Disorder of connective tissue
21586000,Munchausen's syndrome
92929007,Congenital abnormal shape of metatarsal bone
301942005,Finding of proportion of pupil
2213002,Congenital anomaly of vena cava
403601003,Neuropathic ulcer
73595000,Stress
423590009,Clostridium difficile colitis
40467008,Mongolian spot
428090004,Mass of urinary bladder
30800001,Vaginitis
46090001,Balanoposthitis
418038007,Propensity to adverse reactions to substance
312397004,Thyroid function tests normal
74021003,Bifascicular block
402641003,Acne of external origin
398726004,Rheumatoid lung disease
80378000,Neonatal hepatosplenomegaly
94054005,Primary malignant neoplasm of soft tissues of head
236395002,Post-infectious glomerulonephritis
2554006,Acute purulent pericarditis
111590001,Disorder of lymphoid system
14232007,Cryptococcal meningitis
82639001,Premenstrual tension syndrome
234191002,Vascular graft occlusion
254671003,Infection of sebaceous cyst
415117004,Platelet production finding
767713001,Factor XI deficiency
427927008,Disorder related to cardiac transplantation
235876009,Drug-induced hepatitis
309838005,Emotional upset
609557004,Paralytic syndrome on one side of the body
19364004,Contact urticaria
416676005,Macroamylasemia
31323000,Severe combined immunodeficiency disease
95353000,Mucous membrane edema
118240005,Finding by method
1145003,Developmental speech disorder
62585004,Degenerative disorder of eye
3305006,Disorder of lymphatic vessel
271481007,Hemangioma of skin and subcutaneous tissue
124025009,Increased alpha>1< globulin
27982003,Brown-Séquard syndrome
307623001,Malignant lymphoma - lymphoplasmacytic
71792006,Nodal rhythm disorder
60750009,Third cranial nerve disease
423459005,Corneal thinning
39828002,Abscess of orbit
415594002,Strangulated hernia of anterior abdominal wall
59631007,Anomalous pulmonary venous drainage
721813000,Mucocutaneous infection caused by Leishmania
68565009,Crushing injury of abdomen
297983004,Finding of appearance of nail
785810000,Synucleinopathy
267550008,Congenital methemoglobinemia
200284000,Obstetric pulmonary embolism
19750001,Pseudolymphoma
284530008,"Communication, speech and language finding"
373722006,Vaginal odor
700097003,Fracture of bone of hip region
302870006,Hypertriglyceridemia
44865000,Secondary polycythemia
410431009,Cardiorespiratory failure
56097005,Migraine without aura
25906001,Disorder of ear
94938005,Neoplasm of uncertain behavior of multiple endocrine glands
164854000,ECG normal
191265009,Anemia in neoplastic disease
267254000,Fetus with viral damage via mother
271350002,Urine micr.:leukocytes present
76069003,Disorder of bone
248456009,Shivering or rigors
126513000,Neoplasm of skin of perineum
109811000,Cellulitis of sublingual space
233609002,Pneumonia caused by Chlamydiaceae
237495005,Thyroid nodule
95690009,Retinal tear
46635009,Type 1 diabetes mellitus
64715009,Hypertensive heart disease
70647001,Yaws
249585009,Bladder finding
2776000,Delirium
111843007,Viral gastroenteritis
402139000,Dermatosis due to parasite
297163001,Congenital urethral valve
123772008,Homozygous hemoglobinopathy
31978002,Fracture of tibia
427286007,Obstruction of lower respiratory tract
88548007,Sinus barotrauma
20236002,Labor established
46784006,Crystalluria
50081000119107,Mass of spleen
179924009,Cardiac arrest in fetus OR newborn
28487002,Finding of arrangement of fetus
4127004,Prostatic obstruction
20511007,Fracture of hand
80116000,Postoperative heterotopic calcification
33332005,Brain injury without open intracranial wound AND with concussion
248052004,School refusal
846694002,Acute edema
63757006,Osler's node
94665001,Secondary malignant neoplasm of uterus
111347003,Exostosis of jaw
71620000,Fracture of femur
35486000,Subdural hemorrhage
10347006,Solar urticaria
387742006,Amblyopia
726116007,Congenital anomaly of bone of shoulder girdle
65017003,Hereditary peripheral neuropathy
426867001,Anorectal disorder
111475002,Neurosis
300310003,Finding of colon
235926008,Perforation of biliary tree
238223007,Procedure for abdominal wall lesion
315596001,Abscess of lower limb
29555009,Retinal disorder
35912001,Aminoaciduria
27720003,Dermatitis factitia
63339007,Disorder of uterine cervix
95517001,Gastrointestinal tract mucosal discoloration
275741008,Leukocytes in urine
131120009,Disorder of vitamin A
106136008,Memory finding
74895004,Perforation of cornea
373136005,Heart valve calcification
125687005,Contusion of ocular adnexa
165575007,Thrombin time abnormal
363507003,Malignant tumor of pharynx
390936003,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy
408694001,Sense of oppression
45154002,Glycosuria
129137006,Nerve root injury
300880001,Swelling of urogenital structure
109989006,Multiple myeloma
94663008,Secondary malignant neoplasm of urinary system
28998008,Retinal hemorrhage
2477008,Superficial thrombophlebitis
30473006,Pain in pelvis
85904008,Paratyphoid fever
59931005,Inverted T wave
398064005,Neurogenic bladder
423451008,Infection due to anaerobic bacteria
392133001,Pigment dispersion syndrome
102567002,Loss of control of walking
363461003,Malignant neoplasm of eye
128048008,Disorder of ilium
81917002,Body odor
363465007,Malignant tumor of retina
95386001,Injection site thrombosis
715266002,Infection of skin of eyelid and periocular region
165018007,Lung function testing normal
13466009,Dynamic ileus
408646000,Adenocarcinoma of liver
3303004,Disease due to Arenavirus
23919004,Labyrinthitis
195951007,Acute exacerbation of chronic obstructive airways disease
77867006,Shortened QT interval
123654008,Congenital anomaly of lower respiratory system
86247009,Dilatation of intestine
402415001,Schnitzler syndrome
236488005,Renal artery occlusion
75968004,Sotos' syndrome
77593006,Congenital bronchiectasis
431308006,Acute upper urinary tract infection
302873008,Thrombocytopenic purpura
88293003,Clang associations
363433009,Malignant tumor of pleura
169952004,Placental finding
49347007,Osteosclerosis
53443007,Prolonged labor
7119001,Cutaneous lupus erythematosus
267258002,Small for gestational age fetus
128462008,Secondary malignant neoplastic disease
59047005,Aortointestinal fistula
92568009,Carcinoma in situ of colon
197275004,Subacute hepatic failure
111213004,Arthropathy associated with viral disease
254573006,Polyp of esophagus
192562009,Disorder of psychological development
416676005,Macroamylasemia
95808008,Infection of ear lobe
51995000,Rubeosis iridis
238456006,Snake bite
240450004,Staphylococcal toxic shock syndrome
190681003,Cystinosis
722191003,Antineutrophil cytoplasmic antibody positive vasculitis
70679005,Abnormal central venous pressure
234519006,Bone marrow transplant rejection
34014006,Viral disease
18085000,Compulsive gambling
52475004,Xeroderma
247233000,Optic disc hemorrhage
21545007,Tenalgia
123807007,Sodium disorder
400038003,Congenital malformation syndrome
443971004,Arteriosclerosis of artery of extremity
193553001,Glaucoma due to iris anomaly
10091002,High output heart failure
370489002,Cholangiohepatitis
63339007,Disorder of uterine cervix
23154005,Increased diastolic arterial pressure
53312001,Vasculitis of the skin
7687006,Fracture of ilium
131136006,Increased immunoglobulin
90176007,Tonsillitis
187255005,Late effects of tuberculosis of bones and/or joints
292003,EEG finding
313133004,Finding of finger
30304000,Allergic colitis
78458000,Injury of hypoglossal nerve
91158006,Congenital anomaly of eyelid
92437008,Benign neoplasm of thymus
78314001,Osteogenesis imperfecta
7523003,Injury of thigh
365276007,Speed of thought - finding
57834008,Pulmonary artery thrombosis
106143002,Sexuality related problem
285375003,Pain in penis
55999004,Encephalocele
17300000,Cervicocranial syndrome
33995003,"Megacolon, not Hirschsprung's"
722997000,Inherited autonomic nervous system disorder
30846001,Arterial bruit
275348004,Adactyly
65036008,Erythema scarlatiniforme
88278002,Dysgraphia
93953009,Primary malignant neoplasm of pelvis
95369007,Application site necrosis
298303005,Finding of measures of gait
38206000,Exceptionally large at birth
95550001,Peritoneal fibrosis
105577008,Bankruptcy
165851002,Anti-nuclear factor negative
282040001,Congenital abnormality of nose and nasopharynx
116277006,Pulmonary aspiration of fluid
7699004,Adhesive middle ear disease
196115007,Pulmonary congestion and hypostasis
94381002,Secondary malignant neoplasm of liver
1156035006,Nontraumatic injury of brain
50920009,Myocarditis
92439006,Benign neoplasm of thyroid gland
268180007,Right hypoplastic heart syndrome
61373006,Bacteriuria
85949006,Euphoria
53181008,Scratch marks
55442000,Paroxysmal nocturnal dyspnea
75922002,Congenital anomaly of ossicles of ear
365550006,Financial circumstances - finding
247258005,Tympanic membrane finding
30915001,Holoprosencephaly sequence
363509000,Malignant tumor of small intestine
84114007,Heart failure
266599000,Dysmenorrhea
39058009,Lumbosacral radiculoplexus neuropathy due to diabetes mellitus
312216007,Infective meningitis
94718004,Myeloid sarcoma in remission
846676008,Body temperature below reference range
236094005,Gastric anastomotic hemorrhage
302215000,Thrombocytopenic disorder
443352005,Cranial dystonia
59026006,Blepharospasm
289855008,Lesion of female perineum
15510009,Increased frequency of defecation
427372006,Eosinophilic myocarditis
363494000,Malignant tumor of mediastinum
8510008,Reduced mobility
762355002,Lesion of brainstem
56294008,Nicotine dependence
190749000,Glucose-galactose malabsorption
128187005,Vascular headache
200983001,Pityriasis lichenoides
126667002,Neoplasm of respiratory tract
75111000,Painful ophthalmoplegia
363510005,Malignant tumor of large intestine
89488007,Disorder of the nose
365981007,Tobacco smoking behavior - finding
9829001,Gastric ulcer with perforation
128613002,Seizure disorder
80034003,Simple marginal gingivitis
125115006,Acute erythema
253383003,Tricuspid valve prolapse
386661006,Fever
126778001,Neoplasm of tongue
94628003,Secondary malignant neoplasm of retroperitoneum
253754004,Cyst of tongue
363517008,Malignant tumor of urinary tract proper
92175003,Benign neoplasm of larynx
46621007,Atelectasis
418010004,Increased blood lymphocyte number
213220000,Postoperative deep vein thrombosis
246835005,Meibomian gland finding
277791008,Purpura simplex
65636009,Keratoconus
115758001,Rh blood group phenotype
70190001,Peritoneal adhesion
53476006,Radiation hepatitis
253272009,Congenital abnormality of cardiac connection
76304001,Cronkhite-Canada syndrome
118608000,"Hodgkin's disease, nodular sclerosis (clinical)"
80313002,Palpitations
238117007,Calcium deficiency
418506006,Physical abuse
9115004,Pili incarnati
190905008,Cystic fibrosis
123534001,Closed fracture of sacrum AND/OR coccyx with cauda equina injury
21134002,Disability
417163006,Traumatic or non-traumatic injury
1112003,Degenerative disorder of eyelid
111246005,Arthrogryposis
41614006,Hypoplastic anemia
781645001,Injury to skin caused by trauma
789228000,Congenital anomaly of anterior portion of neck
254913005,Neoplasm of urinary tract proper
126922007,Neoplasm of vulva
448604006,Congenital abnormality of pulmonary valve cusp
15203004,Sudden visual loss
9918001,Mobile kidney
75388006,Echinococcus granulosus infection of lung
92336000,Benign neoplasm of scrotum
310605004,Fibrous histiocytoma of tendon sheath
21560005,Lepromatous leprosy
62851005,Impaction of intestine
230456007,Status epilepticus
77069005,Psoas sign
60612008,Abnormal bowel sounds
87522002,Iron deficiency anemia
17890003,Hepatic infarction
234978004,Staining of tooth
76742009,Postmenopausal bleeding
235634004,Presbyesophagus
102876002,Multigravida
111289009,Arteriovenous fistula of pulmonary vessels
365942007,Oral habits - finding
736653007,Neonatal disorder of endocrine system
194457007,Sequelae of inflammatory diseases of the central nervous system
32937002,Crisis
4800001,Pyuria
38371006,Poland anomaly
429728004,Bacterial urethritis
165772007,Direct Coombs test negative
38968006,Poisoning by ergot alkaloid
190440000,Excessive glucagon secretion
73825003,Crushing injury of buttock
8722008,Aortic valve disorder
235595009,Gastroesophageal reflux disease
51510002,Ergotism
92470003,Benign neoplasm of uterus
5217008,Stiff-man syndrome
39302008,Fundus coloboma
80182007,Irregular periods
37145001,Central nervous system dysfunction in newborn
83132003,Upper abdominal pain
442868003,Neoplasm of skeletal system
197284004,Chronic active hepatitis
428251000124104,"Tetanus, diphtheria and acellular pertussis vaccination"
255156006,"Benign tumor of ear, nose and throat"
239097004,Gangrene of newborn
427044009,Fulminant hepatitis
254901000,Prostatic intraepithelial neoplasia
111541001,Benign paroxysmal positional vertigo
362975008,Degenerative disorder
66485003,Retinal scar
230325003,Meige syndrome
240370009,Cryptosporidiosis
444691002,Renal cortical necrosis
236682002,Gonococcal urethritis
235823004,Motility disorder of intestine
417893002,Deformity
49286008,Strangulation of intestine
29530003,Fungal granuloma
91487003,Diaper rash
254936001,Glial tumor of brain
57194009,Adjustment disorder with depressed mood
50799005,Atrioventricular dissociation
413728006,Buphthalmos
128351009,Eye infection
51868009,Ulcer of duodenum
50299009,Paraphilia
386689009,Hypothermia
30473006,Pain in pelvis
167902000,Synovial fluid: crystals
289840004,Lesion of ovary
389086002,Hypoxia
698271000,Cardiac channelopathy
196579001,Mouth polyp
4062006,Lumbosacral plexus lesion
6185008,Helicobacter-associated disease
126615001,Neoplasm of soft tissues of perineum
721685001,Parasitic infection causing colitis
125591009,Injury of pharynx
203470009,Fibrous cortical defect
55475008,Lown-Ganong-Levine syndrome
431505005,Rejection of intestine transplant
199295003,"Disease of skin and subcutaneous tissue complicating pregnancy, childbirth and/or puerperium"
203357004,Hypertrophic osteoarthropathy
195165005,Basal ganglia hemorrhage
363101005,Drug withdrawal
47709007,Humoral hypercalcemia of malignancy
240221008,Spondylolysis
406586005,Herpes virus infection of the central nervous system
16386004,Dry skin
95459002,Cerebellar artery thrombosis
111410004,Hypertrophy of bladder
363463000,Malignant tumor of conjunctiva
24063002,Fracture of base of skull
123698008,Vesicular eczema
416829003,Disease due to Rickettsia
75817003,Cellulitis of breast
54203008,Bronchomalacia
105479008,Truancy
165084003,Exercise tolerance test abnormal
363180009,Inflammatory disorder of the respiratory tract
58588007,Cutis laxa
193756007,Charles Bonnet syndrome
438647008,Thrombosis of subclavian vein
253361002,Left atrial dilatation
298767005,Finding of shoulder joint
285808008,Injury of peritoneum
248342006,Underweight
111798006,Gastrointestinal anthrax
300858004,Mass of male genital structure
77659000,Paraneoplastic neuropathy
12184005,Visual field defect
33659008,Keloid scar
34713006,Vitamin D deficiency
371568002,Anal infection
105696001,Disease due to superfamily Ascaridoidea
48780006,Cranial neuritis
250537006,Histopathology finding
102660008,Abnormal glucose level
61701006,Lymphocytic hypopituitarism
278542003,Dental appliance or restoration finding
37125009,Dilated pupil
425333006,Myeloproliferative disorder
427782005,Injury of mandible
428701004,Carcinoid tumor of gastrointestinal tract
31194008,Fungal infection of eye
20425006,Labyrinthine disorder
373423002,Corneal anesthesia
247782004,Excessive self-esteem
361135004,Abnormal cardiac rate
1731000119106,Atypical mycobacterial infection of lung
43823002,Bacterial cholangitis
262831009,Injury of adrenal gland
312682007,Empyema
17029006,Feeling despair
25618008,Psychological symptom
25374005,Gastroenteritis
95321009,Fissure in skin
200946001,Staphylococcal scalded skin syndrome
286548001,Crush injury of musculoskeletal structure
165534000,Lymphocyte count abnormal
1539003,Acquired trigger finger
38403006,Vertigo of central origin
238418005,Erythrasma
27544004,Developmental coordination disorder
397016004,Systemic mast cell disease
443719001,Leiomyosarcoma
95437004,Non-cardiogenic pulmonary edema
398151007,Decreased muscle tone
268205005,"Atresia and stenosis of large intestine, rectum and anal canal"
139394000,Nocturia
43752006,Enterocolitis
319171004,Qualitative abnormality of granulocyte
92461001,Benign neoplasm of upper respiratory tract
20610004,Fourth nerve palsy
36994005,Transient visual loss
266370006,Trauma and postoperative pulmonary insufficiency
282754004,Gum injury
128516002,Neoplasm of ocular adnexa
94864000,Neoplasm of uncertain behavior of head
426284001,Chemical burn
11805005,Injury of groin
238149007,Systemic inflammatory response syndrome
365750008,Therapeutic drug level - finding
52845002,Nephritis
49708008,Anemia of chronic renal failure
238124008,Zinc deficiency
7611002,Septo-optic dysplasia sequence
66214007,Substance abuse
366144002,Respiratory rhythm finding
373945007,Pericardial effusion
263126002,Ligament injury
58326007,Negativism
230358007,Hyponatremic encephalopathy
365625004,Red blood cell count - finding
47583008,Congenital anomaly of the pelvis
300941005,Infected face
230381009,Localization-related epilepsy
87500009,Hilar lymphadenopathy
363390005,Malignant tumor of palate
161152002,Social problem
424372002,Edema of extremity
66944004,Autoimmune thyroiditis
73301000,Febrile transfusion reaction
16644004,Radial neuropathy
237141008,Luteal phase defect
30506002,Suppressed lactation
102577000,Trepopnea
700011003,Disorder of pelvic girdle
266127002,Primary syphilis
373621006,Chronic pain syndrome
317226009,Granulocytosis
31056006,Orbital hemorrhage
71892000,Cardiac asthma
79671001,Inferior vena cava syndrome
126945001,Perinatal anoxic-ischemic brain injury
31487001,Disseminated idiopathic skeletal hyperostosis
247803002,Seasonal affective disorder
387837005,Neoplasm of soft tissue
28290006,Inappropriate affect
269496008,Neoplasm of uncertain behavior of endocrine glands and nervous system
82345001,Brudzinski's sign
8652009,Opisthotonus
79807003,Talipes valgus
204299009,Dextrotransposition of aorta
125606003,Fracture of cervical spine
23166004,Cellulitis of pharynx
299961008,Phalen's test positive
62573007,Superficial injury of hand with infection
78675000,Stickler syndrome
111551000,Testicular hypofunction
247401007,Decreased pain threshold
45177002,Swelling of structure of eye
402299006,Papuloerythroderma of Ofuji
37715009,Adhesive pericarditis
61018003,Fistula of skin
431264008,Cyst of mediastinum
402685001,Poikiloderma
58690002,Parasomnia
55184003,Infectious enteritis
92437008,Benign neoplasm of thymus
56786000,Pulmonic valve stenosis
373592004,Traumatic blister
128297008,Chronic disease of ear
192970008,Cauda equina syndrome
300921000,Subclavian artery stenosis
356198000,Secondary Raynaud's phenomenon
32117000,Sulfhemoglobinemia
23019001,Hypometabolism
95911005,Increased drug tolerance
312999006,Disorder of macula of retina
165543009,Immature white blood cells
234349007,Microcytic anemia
52276000,Metallosis
425852005,Fracture malunion
77692006,Hypersomnia
53963006,Excessive attrition of teeth
85884009,Pyoureter
2129002,Edema of pharynx
89980009,Thrombosis of cavernous venous sinus
235601001,Bacterial esophagitis
47185005,Injury of axillary nerve
300861003,Mass of musculoskeletal structure
93390002,Coloboma of eye
298341003,Finding of body posture
248290002,Developmental delay
324311000119105,Arthropathy due to endocrine disorder
399357009,Thiamine deficiency
230126006,Finding relating to infant feeding
48386003,Regression - mental defense mechanism
22268004,Legal problem
49746001,Engorgement of breasts
126981003,Neoplasm of peripheral nerve of head AND/OR neck
248315005,Lipoatrophy
237279007,Transient hypertension of pregnancy
39419009,Hypovolemic shock
131148009,Bleeding
86095007,Inborn error of metabolism
42338000,Salmonella gastroenteritis
363429002,Malignant tumor of larynx
